UENB:;Netzregelverbund
DATENTYP:;SRL
EINHEIT:;MW

DATUM;UHRZEIT VON;UHRZEIT BIS;BETR. NEG;BETR. POS;LETZTE AENDERUNG;ERSATZWERT;QUAL. NEG;QUAL. POS;LETZTE AENDERUNG
04.01.2016;23:15;23:30;0,730;498,821;-;;1,720;499,232;-
04.01.2016;23:30;23:45;5,097;418,904;-;;6,856;421,244;-
04.01.2016;23:45;00:00;27,455;98,452;-;;30,360;99,884;-
05.01.2016;00:00;00:15;76,725;47,667;-;;79,412;49,684;-
05.01.2016;00:15;00:30;10,160;238,663;-;;10,868;240,444;-
05.01.2016;00:30;00:45;1,742;168,480;-;;2,564;169,276;-
05.01.2016;00:45;01:00;6,773;39,666;-;;7,356;38,992;-
05.01.2016;01:00;01:15;6,917;259,052;-;;8,620;260,104;-
05.01.2016;01:15;01:30;2,233;195,386;-;;4,376;197,808;-
05.01.2016;01:30;01:45;0,528;299,427;-;;1,176;299,560;-
05.01.2016;01:45;02:00;4,898;242,232;-;;5,424;242,620;-
05.01.2016;02:00;02:15;4,833;61,641;-;;6,232;62,768;-
05.01.2016;02:15;02:30;13,062;42,211;-;;14,620;43,148;-
05.01.2016;02:30;02:45;18,821;30,337;-;;19,352;32,240;-
05.01.2016;02:45;03:00;3,312;199,534;-;;2,900;199,632;-
05.01.2016;03:00;03:15;0,694;206,897;-;;1,832;208,404;-
05.01.2016;03:15;03:30;0,412;338,919;-;;1,268;339,424;-
05.01.2016;03:30;03:45;1,716;337,826;-;;3,044;339,392;-
05.01.2016;03:45;04:00;7,836;85,101;-;;8,496;85,348;-
05.01.2016;04:00;04:15;0,937;167,251;-;;1,140;166,372;-
05.01.2016;04:15;04:30;0,758;106,126;-;;1,936;105,360;-
05.01.2016;04:30;04:45;5,326;57,520;-;;7,476;59,448;-
05.01.2016;04:45;05:00;84,886;4,918;-;;85,720;5,236;-
05.01.2016;05:00;05:15;2,134;330,391;-;;2,932;330,940;-
05.01.2016;05:15;05:30;58,194;111,197;-;;61,608;114,148;-
05.01.2016;05:30;05:45;29,269;21,634;-;;30,684;23,024;-
05.01.2016;05:45;06:00;196,112;2,539;-;;195,784;4,636;-
05.01.2016;06:00;06:15;66,530;238,541;-;;66,324;241,520;-
05.01.2016;06:15;06:30;0,119;473,767;-;;0,332;473,824;-
05.01.2016;06:30;06:45;8,840;318,645;-;;6,376;319,376;-
05.01.2016;06:45;07:00;67,545;56,880;-;;69,420;57,796;-
05.01.2016;07:00;07:15;152,391;8,338;-;;154,108;10,472;-
05.01.2016;07:15;07:30;54,227;86,473;-;;56,128;88,336;-
05.01.2016;07:30;07:45;0,760;169,938;-;;2,076;171,520;-
05.01.2016;07:45;08:00;0,834;370,997;-;;2,500;372,992;-
05.01.2016;08:00;08:15;22,568;84,441;-;;24,904;86,780;-
05.01.2016;08:15;08:30;24,868;39,970;-;;25,592;41,640;-
05.01.2016;08:30;08:45;0,648;129,552;-;;2,520;132,036;-
05.01.2016;08:45;09:00;4,000;92,449;-;;5,600;94,064;-
05.01.2016;09:00;09:15;24,341;107,260;-;;25,652;108,372;-
05.01.2016;09:15;09:30;0,702;87,363;-;;2,520;89,232;-
05.01.2016;09:30;09:45;0,727;225,897;-;;1,292;226,900;-
05.01.2016;09:45;10:00;0,805;365,470;-;;2,216;367,884;-
05.01.2016;10:00;10:15;0,409;535,363;-;;0,852;535,688;-
05.01.2016;10:15;10:30;0,625;484,536;-;;1,488;485,244;-
05.01.2016;10:30;10:45;0,407;587,240;-;;0,520;587,336;-
05.01.2016;10:45;11:00;0,490;516,786;-;;0,792;516,180;-
05.01.2016;11:00;11:15;1,813;427,443;-;;2,740;428,976;-
05.01.2016;11:15;11:30;0,301;557,379;-;;0,468;558,284;-
05.01.2016;11:30;11:45;0,354;681,543;-;;0,844;682,212;-
05.01.2016;11:45;12:00;2,664;361,652;-;;3,484;361,940;-
05.01.2016;12:00;12:15;2,982;139,099;-;;7,576;143,892;-
05.01.2016;12:15;12:30;7,795;34,632;-;;15,380;42,424;-
05.01.2016;12:30;12:45;1,171;200,700;-;;1,284;201,492;-
05.01.2016;12:45;13:00;12,796;214,983;-;;14,640;216,964;-
05.01.2016;13:00;13:15;0,642;304,054;-;;0,380;304,584;-
05.01.2016;13:15;13:30;0,837;287,006;-;;2,300;288,128;-
05.01.2016;13:30;13:45;1,900;187,209;-;;5,012;190,060;-
05.01.2016;13:45;14:00;4,820;52,856;-;;6,832;55,676;-
05.01.2016;14:00;14:15;5,552;213,878;-;;7,004;216,268;-
05.01.2016;14:15;14:30;1,146;214,903;-;;2,300;216,536;-
05.01.2016;14:30;14:45;0,368;346,321;-;;1,396;347,808;-
05.01.2016;14:45;15:00;0,265;317,520;-;;1,428;318,620;-
05.01.2016;15:00;15:15;0,225;270,988;-;;2,208;482,192;-
05.01.2016;15:15;15:30;0,260;529,752;-;;1,408;531,252;-
05.01.2016;15:30;15:45;0,197;563,408;-;;1,156;564,068;-
05.01.2016;15:45;16:00;0,504;433,630;-;;3,028;436,320;-
05.01.2016;16:00;16:15;0,202;550,594;-;;2,832;552,564;-
05.01.2016;16:15;16:30;0,286;522,431;-;;2,176;523,944;-
05.01.2016;16:30;16:45;0,393;764,649;-;;2,360;767,288;-
05.01.2016;16:45;17:00;0,367;1.012,283;-;;2,388;1.010,696;-
05.01.2016;17:00;17:15;28,598;153,882;-;;30,732;150,684;-
05.01.2016;17:15;17:30;0,764;217,158;-;;3,236;219,316;-
05.01.2016;17:30;17:45;7,854;78,524;-;;12,060;83,428;-
05.01.2016;17:45;18:00;1,169;173,605;-;;4,140;177,304;-
05.01.2016;18:00;18:15;4,165;102,223;-;;5,020;102,208;-
05.01.2016;18:15;18:30;0,711;193,171;-;;2,088;191,192;-
05.01.2016;18:30;18:45;1,011;180,719;-;;4,164;184,212;-
05.01.2016;18:45;19:00;1,160;163,933;-;;6,864;170,212;-
05.01.2016;19:00;19:15;0,334;392,453;-;;1,316;391,756;-
05.01.2016;19:15;19:30;0,773;421,386;-;;1,380;422,240;-
05.01.2016;19:30;19:45;0,198;414,110;-;;2,532;416,428;-
05.01.2016;19:45;20:00;0,790;317,743;-;;2,768;316,992;-
05.01.2016;20:00;20:15;28,884;212,302;-;;36,984;218,448;-
05.01.2016;20:15;20:30;69,782;39,096;-;;81,052;51,388;-
05.01.2016;20:30;20:45;4,767;155,335;-;;9,512;159,932;-
05.01.2016;20:45;21:00;5,637;46,398;-;;13,600;53,844;-
05.01.2016;21:00;21:15;1,718;504,451;-;;7,440;510,484;-
05.01.2016;21:15;21:30;11,450;272,319;-;;20,936;281,948;-
05.01.2016;21:30;21:45;104,030;32,014;-;;107,768;34,776;-
05.01.2016;21:45;22:00;166,879;8,227;-;;170,160;10,652;-
05.01.2016;22:00;22:15;28,130;185,358;-;;30,356;188,628;-
05.01.2016;22:15;22:30;30,823;197,427;-;;36,564;202,220;-
05.01.2016;22:30;22:45;46,233;131,423;-;;49,780;133,892;-
05.01.2016;22:45;23:00;166,973;2,939;-;;167,516;5,284;-
05.01.2016;23:00;23:15;55,486;188,833;-;;69,016;203,532;-
05.01.2016;23:15;23:30;5,440;301,486;-;;11,068;305,816;-
05.01.2016;23:30;23:45;42,682;25,530;-;;45,352;27,804;-
05.01.2016;23:45;00:00;43,653;19,685;-;;44,780;18,840;-
06.01.2016;00:00;00:15;13,434;402,035;-;;20,076;408,248;-
06.01.2016;00:15;00:30;4,539;246,089;-;;5,668;247,804;-
06.01.2016;00:30;00:45;3,197;199,440;-;;3,760;200,416;-
06.01.2016;00:45;01:00;3,467;48,164;-;;3,652;48,576;-
06.01.2016;01:00;01:15;1,542;231,674;-;;2,836;233,528;-
06.01.2016;01:15;01:30;0,384;177,502;-;;2,036;178,260;-
06.01.2016;01:30;01:45;2,796;112,434;-;;3,832;114,480;-
06.01.2016;01:45;02:00;12,536;234,196;-;;13,500;233,396;-
06.01.2016;02:00;02:15;13,093;158,223;-;;15,164;159,984;-
06.01.2016;02:15;02:30;6,642;23,231;-;;7,560;25,808;-
06.01.2016;02:30;02:45;1,007;318,842;-;;1,904;319,568;-
06.01.2016;02:45;03:00;2,980;319,384;-;;2,380;319,748;-
06.01.2016;03:00;03:15;12,103;149,779;-;;13,368;148,940;-
06.01.2016;03:15;03:30;2,016;243,256;-;;1,836;244,876;-
06.01.2016;03:30;03:45;1,131;235,924;-;;1,440;236,180;-
06.01.2016;03:45;04:00;45,648;56,823;-;;44,464;57,220;-
06.01.2016;04:00;04:15;1,976;224,422;-;;2,340;222,736;-
06.01.2016;04:15;04:30;1,228;240,955;-;;3,516;243,724;-
06.01.2016;04:30;04:45;2,288;233,254;-;;3,144;233,224;-
06.01.2016;04:45;05:00;2,914;212,308;-;;3,876;214,120;-
06.01.2016;05:00;05:15;0,632;423,933;-;;1,424;423,640;-
06.01.2016;05:15;05:30;9,384;104,640;-;;9,340;104,468;-
06.01.2016;05:30;05:45;42,557;40,174;-;;40,500;43,328;-
06.01.2016;05:45;06:00;55,027;167,685;-;;55,368;170,908;-
06.01.2016;06:00;06:15;87,847;107,189;-;;91,700;107,628;-
06.01.2016;06:15;06:30;9,666;109,247;-;;24,560;123,756;-
06.01.2016;06:30;06:45;16,338;102,409;-;;19,216;104,148;-
06.01.2016;06:45;07:00;76,120;7,065;-;;74,352;6,968;-
06.01.2016;07:00;07:15;291,238;9,724;-;;291,408;10,648;-
06.01.2016;07:15;07:30;78,182;4,955;-;;79,380;5,912;-
06.01.2016;07:30;07:45;29,061;15,625;-;;30,788;16,656;-
06.01.2016;07:45;08:00;23,320;132,615;-;;25,188;134,756;-
06.01.2016;08:00;08:15;35,331;94,165;-;;40,360;98,176;-
06.01.2016;08:15;08:30;1,398;294,986;-;;2,776;296,536;-
06.01.2016;08:30;08:45;16,472;91,108;-;;24,152;98,780;-
06.01.2016;08:45;09:00;40,151;21,039;-;;43,140;23,976;-
06.01.2016;09:00;09:15;101,281;2,984;-;;102,784;4,128;-
06.01.2016;09:15;09:30;4,683;113,398;-;;8,036;117,120;-
06.01.2016;09:30;09:45;1,159;146,226;-;;5,396;150,680;-
06.01.2016;09:45;10:00;4,015;109,433;-;;7,984;113,572;-
06.01.2016;10:00;10:15;1,702;345,923;-;;2,524;345,428;-
06.01.2016;10:15;10:30;0,363;311,573;-;;1,380;311,240;-
06.01.2016;10:30;10:45;0,528;313,942;-;;0,724;313,404;-
06.01.2016;10:45;11:00;2,575;183,851;-;;4,952;185,740;-
06.01.2016;11:00;11:15;6,847;272,037;-;;8,980;274,604;-
06.01.2016;11:15;11:30;0,282;456,269;-;;0,816;456,936;-
06.01.2016;11:30;11:45;0,289;565,220;-;;1,020;565,676;-
06.01.2016;11:45;12:00;1,063;367,809;-;;3,140;369,552;-
06.01.2016;12:00;12:15;95,314;46,561;-;;97,372;48,536;-
06.01.2016;12:15;12:30;2,334;352,453;-;;4,432;355,020;-
06.01.2016;12:30;12:45;1,702;458,061;-;;0,620;459,472;-
06.01.2016;12:45;13:00;11,424;236,432;-;;12,000;235,772;-
06.01.2016;13:00;13:15;20,101;68,352;-;;23,720;72,444;-
06.01.2016;13:15;13:30;0,468;247,646;-;;0,628;248,208;-
06.01.2016;13:30;13:45;0,456;304,984;-;;2,472;307,184;-
06.01.2016;13:45;14:00;6,030;94,094;-;;8,600;97,388;-
06.01.2016;14:00;14:15;0,480;238,989;-;;2,688;238,928;-
06.01.2016;14:15;14:30;0,873;411,288;-;;2,240;414,168;-
06.01.2016;14:30;14:45;0,502;468,781;-;;1,956;469,544;-
06.01.2016;14:45;15:00;0,748;351,767;-;;2,808;354,788;-
06.01.2016;15:00;15:15;0,484;467,296;-;;1,984;470,296;-
06.01.2016;15:15;15:30;0,417;421,061;-;;5,960;426,184;-
06.01.2016;15:30;15:45;0,921;192,542;-;;4,692;196,736;-
06.01.2016;15:45;16:00;69,162;251,966;-;;71,232;253,244;-
06.01.2016;16:00;16:15;148,400;48,998;-;;150,380;50,428;-
06.01.2016;16:15;16:30;5,546;76,590;-;;6,908;76,476;-
06.01.2016;16:30;16:45;8,640;126,656;-;;12,228;131,528;-
06.01.2016;16:45;17:00;0,624;237,597;-;;5,248;242,580;-
06.01.2016;17:00;17:15;1,783;235,826;-;;5,724;239,076;-
06.01.2016;17:15;17:30;4,841;164,582;-;;10,912;170,900;-
06.01.2016;17:30;17:45;79,142;45,579;-;;82,844;49,804;-
06.01.2016;17:45;18:00;21,204;33,509;-;;24,364;34,892;-
06.01.2016;18:00;18:15;4,346;332,344;-;;7,412;336,084;-
06.01.2016;18:15;18:30;0,450;263,715;-;;1,708;264,992;-
06.01.2016;18:30;18:45;6,581;103,809;-;;8,944;106,756;-
06.01.2016;18:45;19:00;3,355;43,601;-;;6,620;47,432;-
06.01.2016;19:00;19:15;9,300;62,752;-;;11,420;64,644;-
06.01.2016;19:15;19:30;24,833;59,670;-;;28,904;63,596;-
06.01.2016;19:30;19:45;177,390;35,209;-;;178,460;35,932;-
06.01.2016;19:45;20:00;267,953;5,676;-;;268,520;6,116;-
06.01.2016;20:00;20:15;69,029;241,398;-;;68,776;246,148;-
06.01.2016;20:15;20:30;11,672;323,525;-;;19,140;332,652;-
06.01.2016;20:30;20:45;17,659;155,321;-;;22,876;165,332;-
06.01.2016;20:45;21:00;16,279;63,624;-;;14,616;63,792;-
06.01.2016;21:00;21:15;7,224;435,793;-;;10,856;440,228;-
06.01.2016;21:15;21:30;2,260;484,048;-;;5,604;487,552;-
06.01.2016;21:30;21:45;6,958;194,728;-;;7,636;195,680;-
06.01.2016;21:45;22:00;12,248;60,930;-;;12,864;62,608;-
06.01.2016;22:00;22:15;6,275;42,019;-;;9,068;45,672;-
06.01.2016;22:15;22:30;56,912;161,235;-;;56,568;161,256;-
06.01.2016;22:30;22:45;15,163;104,780;-;;17,084;106,824;-
06.01.2016;22:45;23:00;79,608;11,290;-;;81,648;14,080;-
06.01.2016;23:00;23:15;44,437;21,887;-;;49,692;26,332;-
06.01.2016;23:15;23:30;68,939;50,557;-;;71,652;52,644;-
06.01.2016;23:30;23:45;77,596;15,492;-;;83,012;21,324;-
06.01.2016;23:45;00:00;217,499;10,415;-;;222,992;14,364;-
07.01.2016;00:00;00:15;213,139;11,267;-;;221,300;20,948;-
07.01.2016;00:15;00:30;22,172;104,796;-;;25,712;108,728;-
07.01.2016;00:30;00:45;45,590;13,977;-;;45,956;15,144;-
07.01.2016;00:45;01:00;80,781;6,124;-;;82,412;4,588;-
07.01.2016;01:00;01:15;45,727;144,459;-;;46,460;145,516;-
07.01.2016;01:15;01:30;14,634;43,762;-;;16,860;47,144;-
07.01.2016;01:30;01:45;21,569;25,631;-;;22,988;26,932;-
07.01.2016;01:45;02:00;82,616;14,307;-;;84,744;10,420;-
07.01.2016;02:00;02:15;25,583;26,267;-;;28,672;30,056;-
07.01.2016;02:15;02:30;8,861;27,679;-;;10,320;29,492;-
07.01.2016;02:30;02:45;44,524;8,478;-;;47,292;10,576;-
07.01.2016;02:45;03:00;108,161;6,104;-;;111,748;9,848;-
07.01.2016;03:00;03:15;54,541;45,585;-;;57,216;49,008;-
07.01.2016;03:15;03:30;4,100;52,885;-;;5,732;55,352;-
07.01.2016;03:30;03:45;3,833;86,250;-;;4,544;88,832;-
07.01.2016;03:45;04:00;1,340;185,343;-;;1,488;186,376;-
07.01.2016;04:00;04:15;6,831;140,993;-;;6,036;143,628;-
07.01.2016;04:15;04:30;1,688;246,754;-;;2,656;248,584;-
07.01.2016;04:30;04:45;1,689;170,215;-;;2,292;171,076;-
07.01.2016;04:45;05:00;2,511;297,460;-;;2,464;298,336;-
07.01.2016;05:00;05:15;68,541;16,178;-;;69,872;17,044;-
07.01.2016;05:15;05:30;10,056;43,541;-;;14,736;46,920;-
07.01.2016;05:30;05:45;2,413;313,451;-;;5,724;316,552;-
07.01.2016;05:45;06:00;24,350;130,061;-;;25,540;132,120;-
07.01.2016;06:00;06:15;188,705;337,765;-;;186,732;340,364;-
07.01.2016;06:15;06:30;0,185;537,665;-;;0,476;538,140;-
07.01.2016;06:30;06:45;2,346;341,579;-;;2,900;344,080;-
07.01.2016;06:45;07:00;2,588;287,676;-;;4,504;289,812;-
07.01.2016;07:00;07:15;1,487;191,497;-;;3,360;193,428;-
07.01.2016;07:15;07:30;113,129;25,700;-;;112,844;26,792;-
07.01.2016;07:30;07:45;73,518;11,770;-;;73,004;12,976;-
07.01.2016;07:45;08:00;56,156;49,798;-;;57,972;51,348;-
07.01.2016;08:00;08:15;55,129;31,442;-;;57,212;33,216;-
07.01.2016;08:15;08:30;16,414;192,598;-;;21,032;198,068;-
07.01.2016;08:30;08:45;3,392;121,021;-;;7,020;124,580;-
07.01.2016;08:45;09:00;86,234;12,837;-;;89,620;15,792;-
07.01.2016;09:00;09:15;203,477;2,087;-;;208,968;7,784;-
07.01.2016;09:15;09:30;144,389;125,296;-;;146,792;127,356;-
07.01.2016;09:30;09:45;1.132,457;0,037;-;;1.134,064;0,484;-
07.01.2016;09:45;10:00;854,231;0,023;-;;855,128;0,392;-
07.01.2016;10:00;10:15;115,845;158,166;-;;118,948;161,792;-
07.01.2016;10:15;10:30;44,203;48,239;-;;46,608;50,204;-
07.01.2016;10:30;10:45;39,888;144,991;-;;39,600;147,696;-
07.01.2016;10:45;11:00;5,828;53,296;-;;7,036;57,352;-
07.01.2016;11:00;11:15;3,235;338,886;-;;2,848;341,556;-
07.01.2016;11:15;11:30;1,308;656,783;-;;2,240;660,016;-
07.01.2016;11:30;11:45;0,149;922,100;-;;0,160;921,108;-
07.01.2016;11:45;12:00;0,497;1.047,357;-;;2,092;1.046,892;-
07.01.2016;12:00;12:15;0,216;906,950;-;;0,976;908,084;-
07.01.2016;12:15;12:30;0,468;494,370;-;;0,192;494,368;-
07.01.2016;12:30;12:45;0,234;615,327;-;;0,880;616,568;-
07.01.2016;12:45;13:00;0,324;337,641;-;;1,368;339,484;-
07.01.2016;13:00;13:15;0,320;811,964;-;;1,708;814,268;-
07.01.2016;13:15;13:30;0,472;416,552;-;;3,092;417,932;-
07.01.2016;13:30;13:45;0,395;457,057;-;;2,220;458,972;-
07.01.2016;13:45;14:00;0,739;323,502;-;;2,856;327,508;-
07.01.2016;14:00;14:15;0,640;403,590;-;;1,564;406,060;-
07.01.2016;14:15;14:30;0,587;520,837;-;;1,344;521,824;-
07.01.2016;14:30;14:45;0,649;392,709;-;;1,020;392,968;-
07.01.2016;14:45;15:00;0,337;528,558;-;;0,944;529,272;-
07.01.2016;15:00;15:15;0,380;640,323;-;;0,792;641,992;-
07.01.2016;15:15;15:30;21,517;164,686;-;;23,348;165,812;-
07.01.2016;15:30;15:45;18,180;52,887;-;;21,712;57,348;-
07.01.2016;15:45;16:00;2,610;39,314;-;;4,204;40,724;-
07.01.2016;16:00;16:15;37,200;6,977;-;;39,064;8,856;-
07.01.2016;16:15;16:30;25,244;8,204;-;;27,828;10,616;-
07.01.2016;16:30;16:45;75,066;244,022;-;;81,296;252,336;-
07.01.2016;16:45;17:00;0,488;455,780;-;;1,968;454,776;-
07.01.2016;17:00;17:15;0,460;424,183;-;;2,020;422,216;-
07.01.2016;17:15;17:30;0,374;643,798;-;;1,564;645,696;-
07.01.2016;17:30;17:45;38,088;122,650;-;;41,180;125,068;-
07.01.2016;17:45;18:00;28,212;58,110;-;;31,144;61,828;-
07.01.2016;18:00;18:15;0,654;264,795;-;;2,668;265,800;-
07.01.2016;18:15;18:30;0,715;350,726;-;;3,608;354,280;-
07.01.2016;18:30;18:45;11,727;103,501;-;;14,068;106,820;-
07.01.2016;18:45;19:00;16,327;42,818;-;;18,684;45,744;-
07.01.2016;19:00;19:15;0,668;244,748;-;;1,964;246,880;-
07.01.2016;19:15;19:30;4,559;95,157;-;;7,840;98,472;-
07.01.2016;19:30;19:45;100,853;13,333;-;;101,864;14,144;-
07.01.2016;19:45;20:00;55,223;21,252;-;;58,152;23,784;-
07.01.2016;20:00;20:15;68,316;112,508;-;;73,696;117,556;-
07.01.2016;20:15;20:30;82,082;138,552;-;;88,192;146,616;-
07.01.2016;20:30;20:45;100,953;5,570;-;;101,600;7,916;-
07.01.2016;20:45;21:00;237,956;13,483;-;;239,916;16,856;-
07.01.2016;21:00;21:15;92,460;400,434;-;;97,668;405,300;-
07.01.2016;21:15;21:30;43,455;207,156;-;;44,204;211,108;-
07.01.2016;21:30;21:45;32,727;15,277;-;;34,208;15,992;-
07.01.2016;21:45;22:00;386,838;1,055;-;;387,660;3,024;-
07.01.2016;22:00;22:15;173,882;119,257;-;;174,032;119,852;-
07.01.2016;22:15;22:30;21,281;61,445;-;;18,652;62,380;-
07.01.2016;22:30;22:45;9,375;56,239;-;;9,416;58,160;-
07.01.2016;22:45;23:00;20,915;24,147;-;;19,696;24,824;-
07.01.2016;23:00;23:15;5,756;469,118;-;;6,204;470,836;-
07.01.2016;23:15;23:30;105,867;132,547;-;;105,556;136,248;-
07.01.2016;23:30;23:45;139,712;4,894;-;;139,924;6,316;-
07.01.2016;23:45;00:00;236,977;5,450;-;;236,732;6,812;-
08.01.2016;00:00;00:15;13,888;379,603;-;;14,396;381,284;-
08.01.2016;00:15;00:30;3,965;353,412;-;;3,436;352,472;-
08.01.2016;00:30;00:45;4,049;101,527;-;;5,936;103,492;-
08.01.2016;00:45;01:00;9,865;15,309;-;;9,108;16,256;-
08.01.2016;01:00;01:15;2,215;177,287;-;;3,560;179,652;-
08.01.2016;01:15;01:30;10,718;86,070;-;;13,928;90,404;-
08.01.2016;01:30;01:45;1,883;84,553;-;;3,844;86,996;-
08.01.2016;01:45;02:00;73,542;20,647;-;;75,352;22,480;-
08.01.2016;02:00;02:15;170,992;3,461;-;;172,420;5,412;-
08.01.2016;02:15;02:30;163,399;0,199;-;;161,932;1,148;-
08.01.2016;02:30;02:45;74,171;4,938;-;;74,064;6,092;-
08.01.2016;02:45;03:00;42,366;3,289;-;;42,824;3,996;-
08.01.2016;03:00;03:15;345,889;1,844;-;;348,688;4,276;-
08.01.2016;03:15;03:30;410,043;4,898;-;;410,312;5,260;-
08.01.2016;03:30;03:45;289,902;3,741;-;;293,348;4,108;-
08.01.2016;03:45;04:00;125,613;2,514;-;;127,880;2,960;-
08.01.2016;04:00;04:15;346,343;0,429;-;;347,048;1,144;-
08.01.2016;04:15;04:30;74,211;5,617;-;;75,296;6,848;-
08.01.2016;04:30;04:45;46,193;6,846;-;;46,068;7,324;-
08.01.2016;04:45;05:00;344,264;1,543;-;;345,156;3,028;-
08.01.2016;05:00;05:15;202,996;2,687;-;;204,512;3,360;-
08.01.2016;05:15;05:30;483,539;0,187;-;;484,824;2,584;-
08.01.2016;05:30;05:45;459,794;7,050;-;;458,204;7,536;-
08.01.2016;05:45;06:00;326,715;7,947;-;;327,964;9,376;-
08.01.2016;06:00;06:15;400,654;8,460;-;;400,060;11,228;-
08.01.2016;06:15;06:30;42,345;12,387;-;;43,236;15,012;-
08.01.2016;06:30;06:45;23,652;100,578;-;;23,608;102,928;-
08.01.2016;06:45;07:00;2,383;141,833;-;;3,156;143,488;-
08.01.2016;07:00;07:15;13,318;186,261;-;;4,872;187,696;-
08.01.2016;07:15;07:30;0,837;255,856;-;;1,760;256,876;-
08.01.2016;07:30;07:45;1,420;610,192;-;;1,976;611,268;-
08.01.2016;07:45;08:00;0,721;492,243;-;;1,076;492,240;-
08.01.2016;08:00;08:15;89,001;90,912;-;;89,860;92,228;-
08.01.2016;08:15;08:30;151,333;43,553;-;;153,128;45,632;-
08.01.2016;08:30;08:45;106,259;36,660;-;;108,556;38,992;-
08.01.2016;08:45;09:00;65,535;66,375;-;;67,344;70,472;-
08.01.2016;09:00;09:15;246,875;1,166;-;;247,508;1,860;-
08.01.2016;09:15;09:30;26,119;24,582;-;;27,328;25,860;-
08.01.2016;09:30;09:45;8,244;87,708;-;;11,124;90,944;-
08.01.2016;09:45;10:00;80,256;33,101;-;;81,456;34,352;-
08.01.2016;10:00;10:15;45,084;51,378;-;;47,636;53,780;-
08.01.2016;10:15;10:30;229,892;8,386;-;;232,788;10,160;-
08.01.2016;10:30;10:45;638,676;0,039;-;;640,040;1,008;-
08.01.2016;10:45;11:00;541,555;0,054;-;;542,392;1,184;-
08.01.2016;11:00;11:15;516,828;0,043;-;;516,812;0,692;-
08.01.2016;11:15;11:30;133,621;3,639;-;;137,256;6,556;-
08.01.2016;11:30;11:45;182,662;2,167;-;;183,344;2,596;-
08.01.2016;11:45;12:00;209,465;0,158;-;;208,396;2,276;-
08.01.2016;12:00;12:15;127,321;87,243;-;;126,684;90,432;-
08.01.2016;12:15;12:30;26,078;43,644;-;;30,308;49,848;-
08.01.2016;12:30;12:45;3,653;194,445;-;;8,092;196,964;-
08.01.2016;12:45;13:00;7,420;269,187;-;;11,468;270,240;-
08.01.2016;13:00;13:15;12,515;351,387;-;;15,948;356,136;-
08.01.2016;13:15;13:30;7,295;266,802;-;;7,100;270,328;-
08.01.2016;13:30;13:45;9,664;219,216;-;;12,092;223,420;-
08.01.2016;13:45;14:00;25,868;92,874;-;;30,792;96,128;-
08.01.2016;14:00;14:15;118,220;8,288;-;;120,084;9,980;-
08.01.2016;14:15;14:30;9,401;104,993;-;;13,864;110,252;-
08.01.2016;14:30;14:45;2,598;249,216;-;;6,772;252,024;-
08.01.2016;14:45;15:00;12,986;166,812;-;;16,928;171,272;-
08.01.2016;15:00;15:15;42,530;61,542;-;;44,996;64,028;-
08.01.2016;15:15;15:30;5,696;64,985;-;;12,356;72,400;-
08.01.2016;15:30;15:45;32,105;16,556;-;;34,472;18,952;-
08.01.2016;15:45;16:00;245,734;7,488;-;;250,384;10,512;-
08.01.2016;16:00;16:15;654,810;0,122;-;;656,104;1,628;-
08.01.2016;16:15;16:30;676,240;0,058;-;;678,868;2,100;-
08.01.2016;16:30;16:45;218,329;15,298;-;;219,544;17,412;-
08.01.2016;16:45;17:00;300,272;2,087;-;;301,720;3,364;-
08.01.2016;17:00;17:15;353,813;0,636;-;;357,180;5,072;-
08.01.2016;17:15;17:30;53,847;7,808;-;;56,536;11,252;-
08.01.2016;17:30;17:45;118,585;1,217;-;;121,092;3,828;-
08.01.2016;17:45;18:00;74,008;10,267;-;;75,164;12,044;-
08.01.2016;18:00;18:15;42,100;69,424;-;;47,172;74,612;-
08.01.2016;18:15;18:30;11,118;49,428;-;;15,808;54,288;-
08.01.2016;18:30;18:45;10,780;89,834;-;;14,664;94,424;-
08.01.2016;18:45;19:00;19,159;15,691;-;;20,108;15,260;-
08.01.2016;19:00;19:15;20,864;72,428;-;;25,792;77,736;-
08.01.2016;19:15;19:30;84,694;19,928;-;;90,860;26,380;-
08.01.2016;19:30;19:45;100,308;19,133;-;;109,832;28,408;-
08.01.2016;19:45;20:00;118,502;1,436;-;;120,876;3,468;-
08.01.2016;20:00;20:15;123,691;13,045;-;;132,904;20,460;-
08.01.2016;20:15;20:30;102,239;79,730;-;;103,304;82,604;-
08.01.2016;20:30;20:45;93,559;4,777;-;;96,444;8,260;-
08.01.2016;20:45;21:00;268,065;0,873;-;;268,160;1,616;-
08.01.2016;21:00;21:15;140,379;24,407;-;;144,568;28,780;-
08.01.2016;21:15;21:30;57,566;33,149;-;;63,012;38,028;-
08.01.2016;21:30;21:45;138,860;7,101;-;;138,872;9,324;-
08.01.2016;21:45;22:00;145,111;11,293;-;;145,500;13,956;-
08.01.2016;22:00;22:15;20,337;152,296;-;;23,576;157,320;-
08.01.2016;22:15;22:30;1,111;403,076;-;;2,260;403,792;-
08.01.2016;22:30;22:45;1,199;357,289;-;;4,512;360,508;-
08.01.2016;22:45;23:00;73,712;204,013;-;;77,712;206,648;-
08.01.2016;23:00;23:15;20,299;256,733;-;;24,144;260,664;-
